################################################
# A 3-D crustal shear wave velocity model in the Banda Arc collision zone from ambient noise tomography
# Please cite the original work behind this Earth model in the following:
# Zhang, P., and Miller, M.S., (2020) Seismic imaging of the subducted Australian Continental Margin beneath Timor and the Banda Arc collision zone, Accepted by GRL on November 24, 2020
####
# longitude	latitude	depth(km)	Vsv(km/s)
  119.500   -7.500   65.000    4.404
  119.500   -7.750   65.000    4.407
  119.500   -8.000   65.000    4.404
  119.500   -8.250   65.000    4.394
  119.500   -8.500   65.000    4.355
  119.500   -8.750   65.000    4.333
  119.500   -9.000   65.000    4.418
  119.500   -9.250   65.000    4.474
  119.500   -9.500   65.000    4.391
  119.500   -9.750   65.000    4.394
  119.500  -10.000   65.000    4.403
  119.500  -10.250   65.000    4.403
  119.500  -10.500   65.000    4.403
  119.500  -10.750   65.000    4.404
  119.500  -11.000   65.000    4.405
  119.500  -11.250   65.000    4.404
  119.750   -7.500   65.000    4.404
  119.750   -7.750   65.000    4.404
  119.750   -8.000   65.000    4.402
  119.750   -8.250   65.000    4.394
  119.750   -8.500   65.000    4.355
  119.750   -8.750   65.000    4.349
  119.750   -9.000   65.000    4.469
  119.750   -9.250   65.000    4.479
  119.750   -9.500   65.000    4.356
  119.750   -9.750   65.000    4.381
  119.750  -10.000   65.000    4.405
  119.750  -10.250   65.000    4.404
  119.750  -10.500   65.000    4.404
  119.750  -10.750   65.000    4.405
  119.750  -11.000   65.000    4.405
  119.750  -11.250   65.000    4.404
  120.000   -7.500   65.000    4.404
  120.000   -7.750   65.000    4.403
  120.000   -8.000   65.000    4.403
  120.000   -8.250   65.000    4.404
  120.000   -8.500   65.000    4.398
  120.000   -8.750   65.000    4.406
  120.000   -9.000   65.000    4.484
  120.000   -9.250   65.000    4.439
  120.000   -9.500   65.000    4.341
  120.000   -9.750   65.000    4.417
  120.000  -10.000   65.000    4.421
  120.000  -10.250   65.000    4.405
  120.000  -10.500   65.000    4.404
  120.000  -10.750   65.000    4.405
  120.000  -11.000   65.000    4.405
  120.000  -11.250   65.000    4.404
  120.250   -7.500   65.000    4.404
  120.250   -7.750   65.000    4.404
  120.250   -8.000   65.000    4.407
  120.250   -8.250   65.000    4.423
  120.250   -8.500   65.000    4.521
  120.250   -8.750   65.000    4.504
  120.250   -9.000   65.000    4.492
  120.250   -9.250   65.000    4.409
  120.250   -9.500   65.000    4.386
  120.250   -9.750   65.000    4.462
  120.250  -10.000   65.000    4.421
  120.250  -10.250   65.000    4.405
  120.250  -10.500   65.000    4.403
  120.250  -10.750   65.000    4.404
  120.250  -11.000   65.000    4.405
  120.250  -11.250   65.000    4.404
  120.500   -7.500   65.000    4.404
  120.500   -7.750   65.000    4.404
  120.500   -8.000   65.000    4.409
  120.500   -8.250   65.000    4.426
  120.500   -8.500   65.000    4.524
  120.500   -8.750   65.000    4.428
  120.500   -9.000   65.000    4.537
  120.500   -9.250   65.000    4.439
  120.500   -9.500   65.000    4.423
  120.500   -9.750   65.000    4.378
  120.500  -10.000   65.000    4.394
  120.500  -10.250   65.000    4.404
  120.500  -10.500   65.000    4.399
  120.500  -10.750   65.000    4.400
  120.500  -11.000   65.000    4.403
  120.500  -11.250   65.000    4.404
  120.750   -7.500   65.000    4.404
  120.750   -7.750   65.000    4.404
  120.750   -8.000   65.000    4.407
  120.750   -8.250   65.000    4.422
  120.750   -8.500   65.000    4.523
  120.750   -8.750   65.000    4.297
  120.750   -9.000   65.000    4.516
  120.750   -9.250   65.000    4.486
  120.750   -9.500   65.000    4.472
  120.750   -9.750   65.000    4.341
  120.750  -10.000   65.000    4.383
  120.750  -10.250   65.000    4.407
  120.750  -10.500   65.000    4.396
  120.750  -10.750   65.000    4.397
  120.750  -11.000   65.000    4.401
  120.750  -11.250   65.000    4.404
  121.000   -7.500   65.000    4.404
  121.000   -7.750   65.000    4.404
  121.000   -8.000   65.000    4.407
  121.000   -8.250   65.000    4.412
  121.000   -8.500   65.000    4.496
  121.000   -8.750   65.000    4.255
  121.000   -9.000   65.000    4.473
  121.000   -9.250   65.000    4.442
  121.000   -9.500   65.000    4.514
  121.000   -9.750   65.000    4.401
  121.000  -10.000   65.000    4.395
  121.000  -10.250   65.000    4.417
  121.000  -10.500   65.000    4.399
  121.000  -10.750   65.000    4.396
  121.000  -11.000   65.000    4.399
  121.000  -11.250   65.000    4.404
  121.250   -7.500   65.000    4.404
  121.250   -7.750   65.000    4.403
  121.250   -8.000   65.000    4.404
  121.250   -8.250   65.000    4.389
  121.250   -8.500   65.000    4.442
  121.250   -8.750   65.000    4.273
  121.250   -9.000   65.000    4.443
  121.250   -9.250   65.000    4.356
  121.250   -9.500   65.000    4.445
  121.250   -9.750   65.000    4.407
  121.250  -10.000   65.000    4.430
  121.250  -10.250   65.000    4.435
  121.250  -10.500   65.000    4.411
  121.250  -10.750   65.000    4.399
  121.250  -11.000   65.000    4.400
  121.250  -11.250   65.000    4.404
  121.500   -7.500   65.000    4.404
  121.500   -7.750   65.000    4.402
  121.500   -8.000   65.000    4.398
  121.500   -8.250   65.000    4.358
  121.500   -8.500   65.000    4.412
  121.500   -8.750   65.000    4.381
  121.500   -9.000   65.000    4.450
  121.500   -9.250   65.000    4.377
  121.500   -9.500   65.000    4.380
  121.500   -9.750   65.000    4.351
  121.500  -10.000   65.000    4.446
  121.500  -10.250   65.000    4.477
  121.500  -10.500   65.000    4.443
  121.500  -10.750   65.000    4.410
  121.500  -11.000   65.000    4.402
  121.500  -11.250   65.000    4.404
  121.750   -7.500   65.000    4.404
  121.750   -7.750   65.000    4.400
  121.750   -8.000   65.000    4.389
  121.750   -8.250   65.000    4.321
  121.750   -8.500   65.000    4.403
  121.750   -8.750   65.000    4.393
  121.750   -9.000   65.000    4.373
  121.750   -9.250   65.000    4.397
  121.750   -9.500   65.000    4.398
  121.750   -9.750   65.000    4.402
  121.750  -10.000   65.000    4.468
  121.750  -10.250   65.000    4.535
  121.750  -10.500   65.000    4.527
  121.750  -10.750   65.000    4.434
  121.750  -11.000   65.000    4.406
  121.750  -11.250   65.000    4.404
  122.000   -7.500   65.000    4.404
  122.000   -7.750   65.000    4.399
  122.000   -8.000   65.000    4.381
  122.000   -8.250   65.000    4.295
  122.000   -8.500   65.000    4.423
  122.000   -8.750   65.000    4.373
  122.000   -9.000   65.000    4.263
  122.000   -9.250   65.000    4.338
  122.000   -9.500   65.000    4.334
  122.000   -9.750   65.000    4.389
  122.000  -10.000   65.000    4.483
  122.000  -10.250   65.000    4.562
  122.000  -10.500   65.000    4.546
  122.000  -10.750   65.000    4.438
  122.000  -11.000   65.000    4.407
  122.000  -11.250   65.000    4.404
  122.250   -7.500   65.000    4.404
  122.250   -7.750   65.000    4.401
  122.250   -8.000   65.000    4.379
  122.250   -8.250   65.000    4.311
  122.250   -8.500   65.000    4.440
  122.250   -8.750   65.000    4.361
  122.250   -9.000   65.000    4.228
  122.250   -9.250   65.000    4.344
  122.250   -9.500   65.000    4.346
  122.250   -9.750   65.000    4.433
  122.250  -10.000   65.000    4.510
  122.250  -10.250   65.000    4.490
  122.250  -10.500   65.000    4.467
  122.250  -10.750   65.000    4.423
  122.250  -11.000   65.000    4.406
  122.250  -11.250   65.000    4.404
  122.500   -7.500   65.000    4.404
  122.500   -7.750   65.000    4.403
  122.500   -8.000   65.000    4.380
  122.500   -8.250   65.000    4.381
  122.500   -8.500   65.000    4.422
  122.500   -8.750   65.000    4.386
  122.500   -9.000   65.000    4.258
  122.500   -9.250   65.000    4.384
  122.500   -9.500   65.000    4.421
  122.500   -9.750   65.000    4.462
  122.500  -10.000   65.000    4.457
  122.500  -10.250   65.000    4.424
  122.500  -10.500   65.000    4.434
  122.500  -10.750   65.000    4.417
  122.500  -11.000   65.000    4.405
  122.500  -11.250   65.000    4.404
  122.750   -7.500   65.000    4.404
  122.750   -7.750   65.000    4.402
  122.750   -8.000   65.000    4.384
  122.750   -8.250   65.000    4.410
  122.750   -8.500   65.000    4.320
  122.750   -8.750   65.000    4.458
  122.750   -9.000   65.000    4.318
  122.750   -9.250   65.000    4.413
  122.750   -9.500   65.000    4.439
  122.750   -9.750   65.000    4.407
  122.750  -10.000   65.000    4.421
  122.750  -10.250   65.000    4.423
  122.750  -10.500   65.000    4.426
  122.750  -10.750   65.000    4.418
  122.750  -11.000   65.000    4.408
  122.750  -11.250   65.000    4.404
  123.000   -7.500   65.000    4.404
  123.000   -7.750   65.000    4.399
  123.000   -8.000   65.000    4.374
  123.000   -8.250   65.000    4.310
  123.000   -8.500   65.000    4.217
  123.000   -8.750   65.000    4.545
  123.000   -9.000   65.000    4.393
  123.000   -9.250   65.000    4.380
  123.000   -9.500   65.000    4.384
  123.000   -9.750   65.000    4.370
  123.000  -10.000   65.000    4.410
  123.000  -10.250   65.000    4.427
  123.000  -10.500   65.000    4.418
  123.000  -10.750   65.000    4.411
  123.000  -11.000   65.000    4.406
  123.000  -11.250   65.000    4.404
  123.250   -7.500   65.000    4.404
  123.250   -7.750   65.000    4.397
  123.250   -8.000   65.000    4.370
  123.250   -8.250   65.000    4.278
  123.250   -8.500   65.000    4.344
  123.250   -8.750   65.000    4.651
  123.250   -9.000   65.000    4.404
  123.250   -9.250   65.000    4.361
  123.250   -9.500   65.000    4.343
  123.250   -9.750   65.000    4.370
  123.250  -10.000   65.000    4.415
  123.250  -10.250   65.000    4.435
  123.250  -10.500   65.000    4.416
  123.250  -10.750   65.000    4.405
  123.250  -11.000   65.000    4.405
  123.250  -11.250   65.000    4.404
  123.500   -7.500   65.000    4.404
  123.500   -7.750   65.000    4.396
  123.500   -8.000   65.000    4.369
  123.500   -8.250   65.000    4.298
  123.500   -8.500   65.000    4.442
  123.500   -8.750   65.000    4.640
  123.500   -9.000   65.000    4.413
  123.500   -9.250   65.000    4.386
  123.500   -9.500   65.000    4.334
  123.500   -9.750   65.000    4.384
  123.500  -10.000   65.000    4.437
  123.500  -10.250   65.000    4.450
  123.500  -10.500   65.000    4.427
  123.500  -10.750   65.000    4.409
  123.500  -11.000   65.000    4.405
  123.500  -11.250   65.000    4.404
  123.750   -7.500   65.000    4.404
  123.750   -7.750   65.000    4.394
  123.750   -8.000   65.000    4.355
  123.750   -8.250   65.000    4.245
  123.750   -8.500   65.000    4.411
  123.750   -8.750   65.000    4.571
  123.750   -9.000   65.000    4.367
  123.750   -9.250   65.000    4.398
  123.750   -9.500   65.000    4.371
  123.750   -9.750   65.000    4.405
  123.750  -10.000   65.000    4.490
  123.750  -10.250   65.000    4.460
  123.750  -10.500   65.000    4.420
  123.750  -10.750   65.000    4.406
  123.750  -11.000   65.000    4.404
  123.750  -11.250   65.000    4.404
  124.000   -7.500   65.000    4.404
  124.000   -7.750   65.000    4.392
  124.000   -8.000   65.000    4.336
  124.000   -8.250   65.000    4.217
  124.000   -8.500   65.000    4.377
  124.000   -8.750   65.000    4.566
  124.000   -9.000   65.000    4.349
  124.000   -9.250   65.000    4.346
  124.000   -9.500   65.000    4.440
  124.000   -9.750   65.000    4.494
  124.000  -10.000   65.000    4.561
  124.000  -10.250   65.000    4.459
  124.000  -10.500   65.000    4.413
  124.000  -10.750   65.000    4.402
  124.000  -11.000   65.000    4.401
  124.000  -11.250   65.000    4.404
  124.250   -7.500   65.000    4.404
  124.250   -7.750   65.000    4.394
  124.250   -8.000   65.000    4.334
  124.250   -8.250   65.000    4.261
  124.250   -8.500   65.000    4.346
  124.250   -8.750   65.000    4.466
  124.250   -9.000   65.000    4.391
  124.250   -9.250   65.000    4.338
  124.250   -9.500   65.000    4.490
  124.250   -9.750   65.000    4.577
  124.250  -10.000   65.000    4.622
  124.250  -10.250   65.000    4.482
  124.250  -10.500   65.000    4.410
  124.250  -10.750   65.000    4.398
  124.250  -11.000   65.000    4.400
  124.250  -11.250   65.000    4.404
  124.500   -7.500   65.000    4.404
  124.500   -7.750   65.000    4.401
  124.500   -8.000   65.000    4.375
  124.500   -8.250   65.000    4.376
  124.500   -8.500   65.000    4.384
  124.500   -8.750   65.000    4.449
  124.500   -9.000   65.000    4.408
  124.500   -9.250   65.000    4.429
  124.500   -9.500   65.000    4.493
  124.500   -9.750   65.000    4.519
  124.500  -10.000   65.000    4.572
  124.500  -10.250   65.000    4.469
  124.500  -10.500   65.000    4.404
  124.500  -10.750   65.000    4.396
  124.500  -11.000   65.000    4.399
  124.500  -11.250   65.000    4.404
  124.750   -7.500   65.000    4.404
  124.750   -7.750   65.000    4.408
  124.750   -8.000   65.000    4.413
  124.750   -8.250   65.000    4.427
  124.750   -8.500   65.000    4.383
  124.750   -8.750   65.000    4.455
  124.750   -9.000   65.000    4.422
  124.750   -9.250   65.000    4.470
  124.750   -9.500   65.000    4.499
  124.750   -9.750   65.000    4.521
  124.750  -10.000   65.000    4.488
  124.750  -10.250   65.000    4.422
  124.750  -10.500   65.000    4.398
  124.750  -10.750   65.000    4.396
  124.750  -11.000   65.000    4.400
  124.750  -11.250   65.000    4.404
  125.000   -7.500   65.000    4.404
  125.000   -7.750   65.000    4.411
  125.000   -8.000   65.000    4.431
  125.000   -8.250   65.000    4.433
  125.000   -8.500   65.000    4.373
  125.000   -8.750   65.000    4.495
  125.000   -9.000   65.000    4.447
  125.000   -9.250   65.000    4.429
  125.000   -9.500   65.000    4.457
  125.000   -9.750   65.000    4.492
  125.000  -10.000   65.000    4.431
  125.000  -10.250   65.000    4.402
  125.000  -10.500   65.000    4.395
  125.000  -10.750   65.000    4.397
  125.000  -11.000   65.000    4.402
  125.000  -11.250   65.000    4.404
  125.250   -7.500   65.000    4.404
  125.250   -7.750   65.000    4.410
  125.250   -8.000   65.000    4.433
  125.250   -8.250   65.000    4.426
  125.250   -8.500   65.000    4.405
  125.250   -8.750   65.000    4.547
  125.250   -9.000   65.000    4.472
  125.250   -9.250   65.000    4.405
  125.250   -9.500   65.000    4.421
  125.250   -9.750   65.000    4.428
  125.250  -10.000   65.000    4.404
  125.250  -10.250   65.000    4.397
  125.250  -10.500   65.000    4.397
  125.250  -10.750   65.000    4.400
  125.250  -11.000   65.000    4.403
  125.250  -11.250   65.000    4.404
  125.500   -7.500   65.000    4.404
  125.500   -7.750   65.000    4.407
  125.500   -8.000   65.000    4.426
  125.500   -8.250   65.000    4.455
  125.500   -8.500   65.000    4.425
  125.500   -8.750   65.000    4.585
  125.500   -9.000   65.000    4.492
  125.500   -9.250   65.000    4.401
  125.500   -9.500   65.000    4.405
  125.500   -9.750   65.000    4.401
  125.500  -10.000   65.000    4.395
  125.500  -10.250   65.000    4.397
  125.500  -10.500   65.000    4.400
  125.500  -10.750   65.000    4.403
  125.500  -11.000   65.000    4.405
  125.500  -11.250   65.000    4.404
  125.750   -7.500   65.000    4.404
  125.750   -7.750   65.000    4.401
  125.750   -8.000   65.000    4.397
  125.750   -8.250   65.000    4.391
  125.750   -8.500   65.000    4.418
  125.750   -8.750   65.000    4.660
  125.750   -9.000   65.000    4.497
  125.750   -9.250   65.000    4.394
  125.750   -9.500   65.000    4.401
  125.750   -9.750   65.000    4.394
  125.750  -10.000   65.000    4.395
  125.750  -10.250   65.000    4.399
  125.750  -10.500   65.000    4.403
  125.750  -10.750   65.000    4.405
  125.750  -11.000   65.000    4.405
  125.750  -11.250   65.000    4.404
  126.000   -7.500   65.000    4.404
  126.000   -7.750   65.000    4.396
  126.000   -8.000   65.000    4.384
  126.000   -8.250   65.000    4.367
  126.000   -8.500   65.000    4.392
  126.000   -8.750   65.000    4.638
  126.000   -9.000   65.000    4.522
  126.000   -9.250   65.000    4.409
  126.000   -9.500   65.000    4.402
  126.000   -9.750   65.000    4.395
  126.000  -10.000   65.000    4.398
  126.000  -10.250   65.000    4.402
  126.000  -10.500   65.000    4.405
  126.000  -10.750   65.000    4.405
  126.000  -11.000   65.000    4.404
  126.000  -11.250   65.000    4.404
  126.250   -7.500   65.000    4.404
  126.250   -7.750   65.000    4.396
  126.250   -8.000   65.000    4.387
  126.250   -8.250   65.000    4.377
  126.250   -8.500   65.000    4.385
  126.250   -8.750   65.000    4.556
  126.250   -9.000   65.000    4.523
  126.250   -9.250   65.000    4.417
  126.250   -9.500   65.000    4.402
  126.250   -9.750   65.000    4.398
  126.250  -10.000   65.000    4.401
  126.250  -10.250   65.000    4.404
  126.250  -10.500   65.000    4.405
  126.250  -10.750   65.000    4.404
  126.250  -11.000   65.000    4.404
  126.250  -11.250   65.000    4.404
  126.500   -7.500   65.000    4.404
